,current_step,rel_equity_losses,system_equity_pre_shock,system_debt,system_equity_losses,system_cash_reserves,system_assets,cum_equity_losses,system_TAS,system_equity,equity_to_pre_shock,asset_class,shock
2546,2,0.013034049,3.45e+11,3.79e+12,-4499130784.0,19262635451.0,3.95e+12,0.539834723,-66231625332.0,1.59e+11,0.460165277,m_14,-0.405487997
2547,3,0.001438164,3.45e+11,3.79e+12,-496429594.1,17498339439.0,3.94e+12,0.551063298,-7313104622.0,1.55e+11,0.448936702,m_14,-0.405487997
2548,4,0.000157149,3.45e+11,3.78e+12,-54245110.44,17304391503.0,3.94e+12,0.552297772,-799079720.4,1.55e+11,0.447702228,m_14,-0.405487997
2549,5,1.71e-05,3.45e+11,3.78e+12,-5918390.718,17283221864.0,3.94e+12,0.552432533,-87185130.7,1.54e+11,0.447567467,m_14,-0.405487997
2550,6,1.87e-06,3.45e+11,3.78e+12,-645549.4778,17280912815.0,3.94e+12,0.552447232,-9509887.99,1.54e+11,0.447552768,m_14,-0.405487997
2551,7,2.04e-07,3.45e+11,3.78e+12,-70408.98301,17280660977.0,3.94e+12,0.552448836,-1037234.988,1.54e+11,0.447551164,m_14,-0.405487997
2552,0,0.0,3.45e+11,4.4e+12,0.0,1.21e+11,4.74e+12,0.0,0.0,3.45e+11,1.0,m_14,-0.152209324
2553,1,0.007555174,3.45e+11,4.36e+12,-2607916725.0,86649323554.0,4.64e+12,0.201707627,-36595910341.0,2.76e+11,0.798292373,m_14,-0.152209324
2554,2,0.000135662,3.45e+11,4.36e+12,-46828297.75,84897734122.0,4.63e+12,0.208558003,-668026036.4,2.73e+11,0.791441997,m_14,-0.152209324
2555,3,2.67e-06,3.45e+11,4.36e+12,-921908.3029,84856917942.0,4.63e+12,0.208682439,-13179559.69,2.73e+11,0.791317561,m_14,-0.152209324
2556,4,5.32e-08,3.45e+11,4.36e+12,-18380.40518,84856145914.0,4.63e+12,0.208684893,-262831.9855,2.73e+11,0.791315107,m_14,-0.152209324
2557,5,1.06e-09,3.45e+11,4.36e+12,-367.0110608,84856130604.0,4.63e+12,0.208684942,-5248.258407,2.73e+11,0.791315058,m_14,-0.152209324
2558,6,2.12e-11,3.45e+11,4.36e+12,-7.329604717,84856130299.0,4.63e+12,0.208684943,-104.8137185,2.73e+11,0.791315057,m_14,-0.152209324
2559,7,4.24e-13,3.45e+11,4.36e+12,-0.146383134,84856130293.0,4.63e+12,0.208684943,-2.093287079,2.73e+11,0.791315057,m_14,-0.152209324
2560,0,0.0,3.45e+11,4.4e+12,0.0,1.21e+11,4.74e+12,0.0,0.0,3.45e+11,1.0,m_14,-0.149342656
2561,1,0.007412881,3.45e+11,4.36e+12,-2558799953.0,87283051162.0,4.64e+12,0.197923659,-35906673223.0,2.77e+11,0.802076341,m_14,-0.149342656
2562,2,0.000134675,3.45e+11,4.36e+12,-46487558.63,85559126485.0,4.64e+12,0.204647577,-663053384.0,2.75e+11,0.795352423,m_14,-0.149342656
2563,3,2.68e-06,3.45e+11,4.36e+12,-924915.3761,85518677055.0,4.64e+12,0.204771142,-13219983.38,2.74e+11,0.795228858,m_14,-0.149342656
2564,4,5.4e-08,3.45e+11,4.36e+12,-18632.72882,85517903443.0,4.64e+12,0.204773604,-266387.5912,2.74e+11,0.795226396,m_14,-0.149342656
2565,5,1.09e-09,3.45e+11,4.36e+12,-375.9222815,85517887940.0,4.64e+12,0.204773653,-5374.62734,2.74e+11,0.795226347,m_14,-0.149342656
2566,6,2.2e-11,3.45e+11,4.36e+12,-7.585703475,85517887628.0,4.64e+12,0.204773654,-108.4545183,2.74e+11,0.795226346,m_14,-0.149342656
2567,7,4.43e-13,3.45e+11,4.36e+12,-0.153074414,85517887621.0,4.64e+12,0.204773654,-2.18854041,2.74e+11,0.795226346,m_14,-0.149342656
2568,0,0.0,3.45e+11,4.4e+12,0.0,1.21e+11,4.74e+12,0.0,0.0,3.45e+11,1.0,m_14,-0.216844243
2569,1,0.012311944,3.45e+11,4.34e+12,-4249872525.0,72491390752.0,4.59e+12,0.285347458,-56160998983.0,2.47e+11,0.714652542,m_14,-0.216844243
2570,2,0.000257175,3.45e+11,4.34e+12,-88772532.99,70048362888.0,4.58e+12,0.295833136,-1020196137.0,2.43e+11,0.704166864,m_14,-0.216844243
2571,3,5.07e-06,3.45e+11,4.34e+12,-1749382.018,69989424599.0,4.58e+12,0.296032361,-19706056.96,2.43e+11,0.703967639,m_14,-0.216844243
2572,4,9.91e-08,3.45e+11,4.34e+12,-34200.55442,69988288869.0,4.58e+12,0.296036235,-382255.6709,2.43e+11,0.703963765,m_14,-0.216844243
2573,5,1.93e-09,3.45e+11,4.34e+12,-666.5103989,69988266775.0,4.58e+12,0.29603631,-7422.806391,2.43e+11,0.70396369,m_14,-0.216844243
2574,6,3.76e-11,3.45e+11,4.34e+12,-12.97027594,69988266345.0,4.58e+12,0.296036311,-144.2062329,2.43e+11,0.703963689,m_14,-0.216844243
2575,7,7.31e-13,3.45e+11,4.34e+12,-0.252230593,69988266337.0,4.58e+12,0.296036311,-2.802165191,2.43e+11,0.703963689,m_14,-0.216844243
2576,0,0.0,3.45e+11,4.4e+12,0.0,1.21e+11,4.74e+12,0.0,0.0,3.45e+11,1.0,m_14,-0.22852854
2577,1,0.012975353,3.45e+11,4.34e+12,-4478869960.0,69937171695.0,4.58e+12,0.300631095,-59187142618.0,2.41e+11,0.699368905,m_14,-0.22852854
2578,2,0.000447226,3.45e+11,4.34e+12,-154374917.6,67397987336.0,4.57e+12,0.311476446,-2094593300.0,2.38e+11,0.688523554,m_14,-0.22852854
2579,3,1.83e-05,3.45e+11,4.34e+12,-6324861.164,67312125577.0,4.57e+12,0.311843052,-92489260.09,2.38e+11,0.688156948,m_14,-0.22852854
2580,4,8.34e-07,3.45e+11,4.34e+12,-287926.1807,67308692804.0,4.57e+12,0.311858732,-4324042.502,2.38e+11,0.688141268,m_14,-0.22852854
2581,5,3.94e-08,3.45e+11,4.34e+12,-13588.00148,67308537215.0,4.57e+12,0.311859458,-205725.7317,2.38e+11,0.688140542,m_14,-0.22852854
2582,6,1.88e-09,3.45e+11,4.34e+12,-648.282356,67308529881.0,4.57e+12,0.311859492,-9838.538891,2.38e+11,0.688140508,m_14,-0.22852854
2583,7,8.99e-11,3.45e+11,4.34e+12,-31.0283411,67308529532.0,4.57e+12,0.311859494,-471.2211366,2.38e+11,0.688140506,m_14,-0.22852854
2584,0,0.0,3.45e+11,4.4e+12,0.0,1.21e+11,4.74e+12,0.0,0.0,3.45e+11,1.0,m_14,-0.139238051
2585,1,0.006911322,3.45e+11,4.36e+12,-2385670165.0,89516852781.0,4.65e+12,0.184581126,-33477208308.0,2.81e+11,0.815418874,m_14,-0.139238051
2586,2,0.000130716,3.45e+11,4.36e+12,-45120806.17,87892072504.0,4.64e+12,0.190858514,-643196019.4,2.79e+11,0.809141486,m_14,-0.139238051
2587,3,2.7e-06,3.45e+11,4.36e+12,-931044.0618,87853038291.0,4.64e+12,0.190978562,-13298936.51,2.79e+11,0.809021438,m_14,-0.139238051
2588,4,5.63e-08,3.45e+11,4.36e+12,-19440.63984,87852262726.0,4.64e+12,0.190981043,-277754.6182,2.79e+11,0.809018957,m_14,-0.139238051
2589,5,1.18e-09,3.45e+11,4.36e+12,-406.5048932,87852246613.0,4.64e+12,0.190981095,-5808.028287,2.79e+11,0.809018905,m_14,-0.139238051
2590,6,2.46e-11,3.45e+11,4.36e+12,-8.501456134,87852246277.0,4.64e+12,0.190981096,-121.4668295,2.79e+11,0.809018904,m_14,-0.139238051
2591,7,5.15e-13,3.45e+11,4.36e+12,-0.177799013,87852246270.0,4.64e+12,0.190981096,-2.540351954,2.79e+11,0.809018904,m_14,-0.139238051
2592,0,0.0,3.45e+11,4.4e+12,0.0,1.21e+11,4.74e+12,0.0,0.0,3.45e+11,1.0,m_14,-0.128969192
2593,1,0.006401609,3.45e+11,4.37e+12,-2209726079.0,91786965799.0,4.65e+12,0.171014404,-31008251404.0,2.86e+11,0.828985596,m_14,-0.128969192
2594,2,0.000125926,3.45e+11,4.37e+12,-43467356.34,90265543337.0,4.65e+12,0.176836753,-619297603.5,2.84e+11,0.823163247,m_14,-0.128969192
2595,3,2.69e-06,3.45e+11,4.37e+12,-929670.083,90228142997.0,4.65e+12,0.176952521,-13271204.75,2.84e+11,0.823047479,m_14,-0.128969192
2596,4,5.83e-08,3.45e+11,4.37e+12,-20109.33704,90227371590.0,4.65e+12,0.176955,-287130.2432,2.84e+11,0.823045,m_14,-0.128969192
2597,5,1.26e-09,3.45e+11,4.37e+12,-435.5631555,90227354983.0,4.65e+12,0.176955054,-6219.335666,2.84e+11,0.823044946,m_14,-0.128969192
2598,6,2.73e-11,3.45e+11,4.37e+12,-9.43567842,90227354624.0,4.65e+12,0.176955055,-134.7309461,2.84e+11,0.823044945,m_14,-0.128969192
2599,7,5.92e-13,3.45e+11,4.37e+12,-0.204410482,90227354616.0,4.65e+12,0.176955055,-2.918754394,2.84e+11,0.823044945,m_14,-0.128969192
2600,0,0.0,3.45e+11,4.4e+12,0.0,1.21e+11,4.74e+12,0.0,0.0,3.45e+11,1.0,m_14,-0.203998896
2601,1,0.011582613,3.45e+11,4.35e+12,-3998119989.0,75299418391.0,4.6e+12,0.268534273,-52834152392.0,2.52e+11,0.731465727,m_14,-0.203998896
2602,2,0.000253099,3.45e+11,4.34e+12,-87365450.17,72968898768.0,4.59e+12,0.27841645,-1011915654.0,2.49e+11,0.72158355,m_14,-0.203998896
2603,3,5.22e-06,3.45e+11,4.34e+12,-1803369.323,72910770501.0,4.59e+12,0.27861389,-20511080.7,2.49e+11,0.72138611,m_14,-0.203998896
2604,4,1.07e-07,3.45e+11,4.34e+12,-36938.39879,72909594754.0,4.59e+12,0.278617916,-417275.9477,2.49e+11,0.721382084,m_14,-0.203998896
2605,5,2.19e-09,3.45e+11,4.34e+12,-754.3702956,72909570772.0,4.59e+12,0.278617998,-8495.970325,2.49e+11,0.721382002,m_14,-0.203998896
2606,6,4.46e-11,3.45e+11,4.34e+12,-15.3857144,72909570284.0,4.59e+12,0.278618,-173.0417686,2.49e+11,0.721382,m_14,-0.203998896
2607,7,9.09e-13,3.45e+11,4.34e+12,-0.313611402,72909570274.0,4.59e+12,0.278618,-3.524972334,2.49e+11,0.721382,m_14,-0.203998896
2608,0,0.0,3.45e+11,4.4e+12,0.0,1.21e+11,4.74e+12,0.0,0.0,3.45e+11,1.0,m_14,-0.210623062
2609,1,0.011958719,3.45e+11,4.34e+12,-4127945259.0,73851357719.0,4.59e+12,0.277206015,-54549760758.0,2.49e+11,0.722793985,m_14,-0.210623062
2610,2,0.000255377,3.45e+11,4.34e+12,-88151635.02,71462312621.0,4.59e+12,0.287399687,-1017005973.0,2.46e+11,0.712600313,m_14,-0.210623062
2611,3,5.15e-06,3.45e+11,4.34e+12,-1777002.586,71403724779.0,4.59e+12,0.2875982,-20113337.69,2.46e+11,0.7124018,m_14,-0.210623062
2612,4,1.03e-07,3.45e+11,4.34e+12,-35541.51486,71402568678.0,4.59e+12,0.287602151,-399353.1889,2.46e+11,0.712397849,m_14,-0.210623062
2613,5,2.05e-09,3.45e+11,4.34e+12,-708.6811433,71402545661.0,4.59e+12,0.28760223,-7936.623513,2.46e+11,0.71239777,m_14,-0.210623062
2614,6,4.09e-11,3.45e+11,4.34e+12,-14.11115415,71402545203.0,4.59e+12,0.287602231,-157.7931839,2.46e+11,0.712397769,m_14,-0.210623062
2615,7,8.13e-13,3.45e+11,4.34e+12,-0.280800336,71402545193.0,4.59e+12,0.287602231,-3.137764141,2.46e+11,0.712397769,m_14,-0.210623062
2616,0,0.0,3.45e+11,4.4e+12,0.0,1.21e+11,4.74e+12,0.0,0.0,3.45e+11,1.0,m_14,-0.418355919
2617,1,0.13356036,3.45e+11,3.74e+12,-46102752985.0,32426017079.0,3.93e+12,0.43725467,-6.76e+11,1.94e+11,0.56274533,m_14,-0.418355919
2618,2,0.029175632,3.45e+11,3.61e+12,-10070929372.0,15140011002.0,3.77e+12,0.536209406,-1.34e+11,1.6e+11,0.463790594,m_14,-0.418355919
2619,3,0.005364397,3.45e+11,3.58e+12,-1851697978.0,12701267571.0,3.74e+12,0.555311915,-24545913424.0,1.53e+11,0.444688085,m_14,-0.418355919
2620,4,0.001693863,3.45e+11,3.57e+12,-584692607.8,12316169972.0,3.73e+12,0.558066925,-7704909240.0,1.53e+11,0.441933075,m_14,-0.418355919
2621,5,0.00055617,3.45e+11,3.57e+12,-191980291.7,12255069044.0,3.72e+12,0.558966146,-2529258397.0,1.52e+11,0.441033854,m_14,-0.418355919
2622,6,0.000182611,3.45e+11,3.57e+12,-63034198.37,12235024504.0,3.72e+12,0.559261411,-830433483.0,1.52e+11,0.440738589,m_14,-0.418355919
2623,7,5.99e-05,3.45e+11,3.57e+12,-20689717.14,12228444091.0,3.72e+12,0.559358335,-272572497.4,1.52e+11,0.440641665,m_14,-0.418355919
2624,0,0.0,3.45e+11,4.4e+12,0.0,1.21e+11,4.74e+12,0.0,0.0,3.45e+11,1.0,m_14,-0.232583481
2625,1,0.013205584,3.45e+11,4.34e+12,-4558341654.0,69050750772.0,4.58e+12,0.305932961,-60237341122.0,2.4e+11,0.694067039,m_14,-0.232583481
2626,2,0.00045114,3.45e+11,4.34e+12,-155725872.0,66480876852.0,4.57e+12,0.316964409,-2112955373.0,2.36e+11,0.683035591,m_14,-0.232583481
2627,3,1.84e-05,3.45e+11,4.34e+12,-6338687.553,66394436267.0,4.57e+12,0.317333892,-92776382.97,2.36e+11,0.682666108,m_14,-0.232583481
2628,4,8.31e-07,3.45e+11,4.34e+12,-287019.112,66391002579.0,4.57e+12,0.317349602,-4315478.898,2.36e+11,0.682650398,m_14,-0.232583481
2629,5,3.9e-08,3.45e+11,4.34e+12,-13477.60369,66390847760.0,4.57e+12,0.317350325,-204305.583,2.36e+11,0.682649675,m_14,-0.232583481
2630,6,1.85e-09,3.45e+11,4.34e+12,-639.8544553,66390840499.0,4.57e+12,0.317350359,-9722.696822,2.36e+11,0.682649641,m_14,-0.232583481
2631,7,8.83e-11,3.45e+11,4.34e+12,-30.4748279,66390840155.0,4.57e+12,0.31735036,-463.3905116,2.36e+11,0.68264964,m_14,-0.232583481
2632,0,0.0,3.45e+11,4.4e+12,0.0,1.21e+11,4.74e+12,0.0,0.0,3.45e+11,1.0,m_14,-0.426962072
2633,1,0.13630788,3.45e+11,3.73e+12,-47051149645.0,31324415660.0,3.92e+12,0.445884894,-6.9e+11,1.91e+11,0.554115106,m_14,-0.426962072
2634,2,0.029540068,3.45e+11,3.59e+12,-10196726322.0,14243590895.0,3.75e+12,0.54660676,-1.35e+11,1.57e+11,0.45339324,m_14,-0.426962072
2635,3,0.009390956,3.45e+11,3.55e+12,-3241597437.0,12172046181.0,3.7e+12,0.561861642,-42700456140.0,1.51e+11,0.438138358,m_14,-0.426962072
2636,4,0.003052208,3.45e+11,3.54e+12,-1053569974.0,11833765106.0,3.69e+12,0.566814023,-13873746120.0,1.5e+11,0.433185977,m_14,-0.426962072
2637,5,0.0009873,3.45e+11,3.53e+12,-340799166.7,11724037508.0,3.68e+12,0.568418647,-4487516589.0,1.49e+11,0.431581353,m_14,-0.426962072
2638,6,0.000318774,3.45e+11,3.53e+12,-110035247.4,11688561061.0,3.68e+12,0.568937063,-1448881405.0,1.49e+11,0.431062937,m_14,-0.426962072
2639,7,0.000102862,3.45e+11,3.53e+12,-35506183.53,11677108225.0,3.68e+12,0.56910438,-467522859.9,1.49e+11,0.43089562,m_14,-0.426962072
2640,0,0.0,3.45e+11,4.4e+12,0.0,1.21e+11,4.74e+12,0.0,0.0,3.45e+11,1.0,m_14,-0.604588536
2641,1,0.371257546,3.45e+11,2.71e+12,-1.28e+11,13887088577.0,2.9e+12,0.450306877,-1.75e+12,1.9e+11,0.549693123,m_14,-0.604588536
2642,2,0.11974558,3.45e+11,2.17e+12,-41334126995.0,4652759703.0,2.31e+12,0.574194433,-5.43e+11,1.47e+11,0.425805567,m_14,-0.604588536
2643,3,0.030173849,3.45e+11,2.03e+12,-10415496849.0,4402130570.0,2.17e+12,0.605690077,-1.37e+11,1.36e+11,0.394309923,m_14,-0.604588536
2644,4,0.007072002,3.45e+11,2e+12,-2441134142.0,4337761281.0,2.13e+12,0.613094221,-31980810905.0,1.34e+11,0.386905779,m_14,-0.604588536
2645,5,0.001627701,3.45e+11,1.99e+12,-561854636.6,4322588009.0,2.12e+12,0.614799718,-7359749840.0,1.33e+11,0.385200282,m_14,-0.604588536
2646,6,0.000373045,3.45e+11,1.99e+12,-128768754.0,4319090515.0,2.12e+12,0.615190666,-1686692961.0,1.33e+11,0.384809334,m_14,-0.604588536
2647,7,8.54e-05,3.45e+11,1.99e+12,-29483012.31,4318288660.0,2.12e+12,0.615280182,-386184031.1,1.33e+11,0.384719818,m_14,-0.604588536
2648,0,0.0,3.45e+11,4.4e+12,0.0,1.21e+11,4.74e+12,0.0,0.0,3.45e+11,1.0,m_14,-0.493234938
2649,1,0.157465529,3.45e+11,3.64e+12,-54354408398.0,22841382620.0,3.8e+12,0.512262924,-7.97e+11,1.68e+11,0.487737076,m_14,-0.493234938
2650,2,0.056138313,3.45e+11,3.38e+12,-19377985958.0,10725061414.0,3.52e+12,0.602292611,-2.55e+11,1.37e+11,0.397707389,m_14,-0.493234938
2651,3,0.016958302,3.45e+11,3.3e+12,-5853715913.0,8726609514.0,3.43e+12,0.630538239,-76768458691.0,1.28e+11,0.369461761,m_14,-0.493234938
2652,4,0.004948008,3.45e+11,3.28e+12,-1707967697.0,8128508338.0,3.41e+12,0.638880598,-22393102874.0,1.25e+11,0.361119402,m_14,-0.493234938
2653,5,0.001428946,3.45e+11,3.28e+12,-493247752.3,7954491496.0,3.4e+12,0.64129887,-6466419181.0,1.24e+11,0.35870113,m_14,-0.493234938
2654,6,0.000411439,3.45e+11,3.27e+12,-142021781.9,7904277985.0,3.4e+12,0.641995936,-1861842101.0,1.24e+11,0.358004064,m_14,-0.493234938
2655,7,0.000118365,3.45e+11,3.27e+12,-40857452.12,7889823317.0,3.4e+12,0.642196536,-535619009.1,1.24e+11,0.357803464,m_14,-0.493234938
2656,0,0.0,3.45e+11,4.4e+12,0.0,1.21e+11,4.74e+12,0.0,0.0,3.45e+11,1.0,m_14,-0.081163321
2657,1,0.004028682,3.45e+11,4.38e+12,-1390632164.0,1.02e+11,4.69e+12,0.10775873,-19514215887.0,3.08e+11,0.89224127,m_14,-0.081163321
2658,2,9.35e-05,3.45e+11,4.38e+12,-32260113.27,1.01e+11,4.68e+12,0.111446077,-458697888.1,3.07e+11,0.888553923,m_14,-0.081163321
2659,3,2.33e-06,3.45e+11,4.38e+12,-804153.3599,1.01e+11,4.68e+12,0.111532432,-11452823.15,3.07e+11,0.888467568,m_14,-0.081163321
2660,4,5.86e-08,3.45e+11,4.38e+12,-20231.32589,1.01e+11,4.68e+12,0.111534587,-288191.2049,3.07e+11,0.888465413,m_14,-0.081163321
2661,5,1.48e-09,3.45e+11,4.38e+12,-509.5416435,1.01e+11,4.68e+12,0.111534642,-7258.478591,3.07e+11,0.888465358,m_14,-0.081163321
2662,6,3.72e-11,3.45e+11,4.38e+12,-12.83480732,1.01e+11,4.68e+12,0.111534643,-182.8337514,3.07e+11,0.888465357,m_14,-0.081163321
2663,7,9.37e-13,3.45e+11,4.38e+12,-0.323299693,1.01e+11,4.68e+12,0.111534643,-4.605453869,3.07e+11,0.888465357,m_14,-0.081163321
2664,0,0.0,3.45e+11,4.4e+12,0.0,1.21e+11,4.74e+12,0.0,0.0,3.45e+11,1.0,m_14,-0.232997246
2665,1,0.013229076,3.45e+11,4.34e+12,-4566450931.0,68960300544.0,4.58e+12,0.306473899,-60344503184.0,2.39e+11,0.693526101,m_14,-0.232997246
2666,2,0.000451532,3.45e+11,4.34e+12,-155861001.5,66387317784.0,4.57e+12,0.317524323,-2114792171.0,2.36e+11,0.682475677,m_14,-0.232997246
2667,3,1.84e-05,3.45e+11,4.34e+12,-6339956.934,66300819973.0,4.57e+12,0.317894094,-92803727.09,2.35e+11,0.682105906,m_14,-0.232997246
2668,4,8.31e-07,3.45e+11,4.34e+12,-286920.2473,66297386274.0,4.57e+12,0.317909806,-4314513.356,2.35e+11,0.682090194,m_14,-0.232997246
2669,5,3.9e-08,3.45e+11,4.34e+12,-13466.08663,66297231537.0,4.57e+12,0.317910528,-204156.8453,2.35e+11,0.682089472,m_14,-0.232997246
2670,6,1.85e-09,3.45e+11,4.34e+12,-638.986297,66297224284.0,4.57e+12,0.317910562,-9710.744746,2.35e+11,0.682089438,m_14,-0.232997246
2671,7,8.81e-11,3.45e+11,4.34e+12,-30.41822073,66297223940.0,4.57e+12,0.317910564,-462.5888701,2.35e+11,0.682089436,m_14,-0.232997246
2672,0,0.0,3.45e+11,4.4e+12,0.0,1.21e+11,4.74e+12,0.0,0.0,3.45e+11,1.0,m_14,-0.121643315
2673,1,0.006037977,3.45e+11,4.37e+12,-2084206326.0,93406480443.0,4.66e+12,0.161331312,-29246880128.0,2.89e+11,0.838668688,m_14,-0.121643315
2674,2,0.000122036,3.45e+11,4.37e+12,-42124825.77,91960397155.0,4.66e+12,0.166828262,-599957462.7,2.88e+11,0.833171738,m_14,-0.121643315
2675,3,2.68e-06,3.45e+11,4.37e+12,-923663.1147,91924283090.0,4.66e+12,0.166940538,-13180076.85,2.88e+11,0.833059462,m_14,-0.121643315
2676,4,5.93e-08,3.45e+11,4.37e+12,-20475.3511,91923518686.0,4.66e+12,0.166943003,-292235.1428,2.88e+11,0.833056997,m_14,-0.121643315
2677,5,1.32e-09,3.45e+11,4.37e+12,-454.4784217,91923501819.0,4.66e+12,0.166943058,-6486.727614,2.88e+11,0.833056942,m_14,-0.121643315
2678,6,2.92e-11,3.45e+11,4.37e+12,-10.08930597,91923501445.0,4.66e+12,0.166943059,-144.0041501,2.88e+11,0.833056941,m_14,-0.121643315
2679,7,6.49e-13,3.45e+11,4.37e+12,-0.223984027,91923501436.0,4.66e+12,0.166943059,-3.196913738,2.88e+11,0.833056941,m_14,-0.121643315
2680,0,0.0,3.45e+11,4.4e+12,0.0,1.21e+11,4.74e+12,0.0,0.0,3.45e+11,1.0,m_14,-0.172401712
2681,1,0.009788594,3.45e+11,4.35e+12,-3378855212.0,82206648149.0,4.62e+12,0.22712864,-44650723759.0,2.67e+11,0.77287136,m_14,-0.172401712
2682,2,0.000237092,3.45e+11,4.35e+12,-81840265.16,80170138956.0,4.62e+12,0.235516863,-963598763.4,2.64e+11,0.764483137,m_14,-0.172401712
2683,3,5.45e-06,3.45e+11,4.35e+12,-1879815.159,80115431450.0,4.62e+12,0.235704672,-21815376.7,2.64e+11,0.764295328,m_14,-0.172401712
2684,4,1.24e-07,3.45e+11,4.35e+12,-42880.21745,80114195264.0,4.62e+12,0.235708944,-495194.8351,2.64e+11,0.764291056,m_14,-0.172401712
2685,5,2.83e-09,3.45e+11,4.35e+12,-975.7470195,80114167146.0,4.62e+12,0.235709041,-11245.44486,2.64e+11,0.764290959,m_14,-0.172401712
2686,6,6.43e-11,3.45e+11,4.35e+12,-22.18078749,80114166507.0,4.62e+12,0.235709043,-255.4145712,2.64e+11,0.764290957,m_14,-0.172401712
2687,7,1.46e-12,3.45e+11,4.35e+12,-0.504000646,80114166492.0,4.62e+12,0.235709043,-5.801539771,2.64e+11,0.764290957,m_14,-0.172401712
2688,0,0.0,3.45e+11,4.4e+12,0.0,1.21e+11,4.74e+12,0.0,0.0,3.45e+11,1.0,m_14,-0.328264027
2689,1,0.019192237,3.45e+11,4.31e+12,-6624832074.0,48169370336.0,4.51e+12,0.430162715,-88189982486.0,1.97e+11,0.569837285,m_14,-0.328264027
2690,2,0.00051877,3.45e+11,4.31e+12,-179070442.1,44945161136.0,4.5e+12,0.445808499,-2439532636.0,1.91e+11,0.554191501,m_14,-0.328264027
2691,3,1.8e-05,3.45e+11,4.31e+12,-6209562.899,44852382710.0,4.5e+12,0.446219961,-93441105.56,1.91e+11,0.553780039,m_14,-0.328264027
2692,4,7.17e-07,3.45e+11,4.31e+12,-247614.6046,44849216643.0,4.5e+12,0.446235159,-3849593.908,1.91e+11,0.553764841,m_14,-0.328264027
2693,5,3e-08,3.45e+11,4.31e+12,-10338.29781,44849090269.0,4.5e+12,0.446235778,-162231.2551,1.91e+11,0.553764222,m_14,-0.328264027
2694,6,1.27e-09,3.45e+11,4.31e+12,-437.3475108,44849084991.0,4.5e+12,0.446235804,-6880.530812,1.91e+11,0.553764196,m_14,-0.328264027
2695,7,5.38e-11,3.45e+11,4.31e+12,-18.5681872,44849084768.0,4.5e+12,0.446235805,-292.3248309,1.91e+11,0.553764195,m_14,-0.328264027
2696,0,0.0,3.45e+11,4.4e+12,0.0,1.21e+11,4.74e+12,0.0,0.0,3.45e+11,1.0,m_14,-0.173785428
2697,1,0.009867158,3.45e+11,4.35e+12,-3405974298.0,81904164038.0,4.62e+12,0.22894333,-45009095671.0,2.66e+11,0.77105667,m_14,-0.173785428
2698,2,0.000237971,3.45e+11,4.35e+12,-82143675.19,79854265538.0,4.62e+12,0.237397258,-966546741.8,2.63e+11,0.762602742,m_14,-0.173785428
2699,3,5.44e-06,3.45e+11,4.35e+12,-1878351.424,79799365643.0,4.62e+12,0.237585646,-21781177.14,2.63e+11,0.762414354,m_14,-0.173785428
2700,4,1.24e-07,3.45e+11,4.35e+12,-42653.69439,79798130829.0,4.62e+12,0.237589911,-492155.3889,2.63e+11,0.762410089,m_14,-0.173785428
2701,5,2.8e-09,3.45e+11,4.35e+12,-966.1958241,79798102871.0,4.62e+12,0.237590008,-11125.40018,2.63e+11,0.762409992,m_14,-0.173785428
2702,6,6.33e-11,3.45e+11,4.35e+12,-21.86390636,79798102238.0,4.62e+12,0.23759001,-251.5358849,2.63e+11,0.76240999,m_14,-0.173785428
2703,7,1.43e-12,3.45e+11,4.35e+12,-0.494540603,79798102224.0,4.62e+12,0.23759001,-5.687402244,2.63e+11,0.76240999,m_14,-0.173785428
2704,0,0.0,3.45e+11,4.4e+12,0.0,1.21e+11,4.74e+12,0.0,0.0,3.45e+11,1.0,m_14,-0.382992718
2705,1,0.103347096,3.45e+11,3.88e+12,-35673650794.0,37524125329.0,4.09e+12,0.42036314,-5.24e+11,2e+11,0.57963686,m_14,-0.382992718
2706,2,0.012703932,3.45e+11,3.82e+12,-4385179968.0,22897035289.0,3.99e+12,0.511365787,-64591234561.0,1.69e+11,0.488634213,m_14,-0.382992718
2707,3,0.001452309,3.45e+11,3.81e+12,-501312168.1,21158212597.0,3.98e+12,0.522390114,-7389704816.0,1.65e+11,0.477609886,m_14,-0.382992718
2708,4,0.000164475,3.45e+11,3.81e+12,-56773828.17,20959935854.0,3.98e+12,0.523646401,-836845803.9,1.64e+11,0.476353599,m_14,-0.382992718
2709,5,1.86e-05,3.45e+11,3.81e+12,-6420119.92,20937500557.0,3.98e+12,0.523788556,-94633382.84,1.64e+11,0.476211444,m_14,-0.382992718
2710,6,2.1e-06,3.45e+11,3.81e+12,-725814.1941,20934964100.0,3.98e+12,0.523804627,-10698708.16,1.64e+11,0.476195373,m_14,-0.382992718
2711,7,2.38e-07,3.45e+11,3.81e+12,-82050.7416,20934677365.0,3.98e+12,0.523806444,-1209457.55,1.64e+11,0.476193556,m_14,-0.382992718
2712,0,0.0,3.45e+11,4.4e+12,0.0,1.21e+11,4.74e+12,0.0,0.0,3.45e+11,1.0,m_14,-0.106373221
2713,1,0.005280019,3.45e+11,4.37e+12,-1822572333.0,96782204776.0,4.67e+12,0.141135789,-25575469131.0,2.96e+11,0.858864211,m_14,-0.106373221
